Grupo,Usuario,Fecha
817,262,2021-06-25
817,500,2016-02-11
817,275,2006-05-14
817,929,2004-08-24
817,56,2011-06-17
817,971,2004-06-24
817,481,2009-11-09
817,922,2019-07-06
817,627,2010-07-24
817,199,2019-01-04
817,73,2021-08-03
817,263,2020-04-15
817,674,2016-05-22
817,628,2006-08-12
817,807,2023-01-12
817,135,2006-01-13
817,798,2019-06-04
817,143,2005-02-22
817,448,2018-12-09
817,433,2004-12-19
818,764,2011-05-08
818,414,2021-12-10
818,238,2006-09-04
818,200,2015-09-15
818,507,2019-06-23
818,803,2016-09-12
818,810,2011-09-18
818,724,2022-06-03
818,710,2020-08-14
818,469,2014-06-29
818,775,2004-03-10
818,593,2019-01-10
818,324,2017-10-26
818,335,2019-07-10
818,94,2022-09-03
818,604,2020-12-27
818,564,2015-09-25
818,490,2018-09-08
818,334,2012-05-12
818,932,2020-07-24
818,921,2014-03-08
819,329,2010-01-16
819,588,2017-08-03
819,61,2019-05-11
819,343,2022-04-29
819,916,2019-05-30
819,255,2006-11-12
819,388,2021-08-20
819,92,2013-02-02
819,800,2020-11-18
819,808,2019-04-19
819,625,2012-11-20
819,1,2013-01-28
819,468,2011-08-16
819,839,2008-06-17
819,662,2023-03-30
819,167,2012-01-20
819,79,2006-02-28
819,473,2009-05-06
819,842,2021-07-25
819,628,2005-12-03
819,475,2013-02-08
819,639,2009-04-19
819,587,2015-08-07
819,408,2005-10-22
819,425,2012-01-18
819,321,2011-06-23
819,694,2018-06-23
819,871,2009-05-12
819,400,2018-05-11
819,837,2022-05-07
819,882,2019-12-26
819,401,2013-03-28
819,266,2012-06-20
820,4,2011-10-12
820,725,2016-10-06
820,191,2014-08-03
820,558,2020-04-04
820,982,2006-08-02
820,991,2005-04-09
820,602,2004-10-20
820,953,2015-12-03
820,887,2004-10-05
820,553,2006-04-07
820,256,2010-02-21
820,417,2020-10-03
820,134,2016-10-29
820,295,2021-06-20
820,69,2013-10-16
820,576,2004-07-20
820,744,2020-07-07
820,993,2008-03-08
820,726,2018-07-04
820,786,2014-01-18
821,189,2015-12-30
821,727,2019-08-31
821,910,2013-06-26
821,56,2015-09-03
821,567,2012-01-17
821,734,2005-11-20
821,311,2006-04-17
821,275,2006-08-30
821,773,2013-07-17
821,719,2015-07-26
821,949,2005-09-20
821,246,2012-10-14
821,273,2020-10-08
821,982,2010-07-20
821,86,2020-06-21
821,318,2010-02-14
821,135,2015-07-21
821,208,2018-04-09
821,356,2007-11-17
821,718,2018-06-09
821,39,2012-09-23
821,442,2010-03-21
821,29,2011-01-31
821,430,2023-01-13
821,227,2020-11-12
821,76,2009-06-09
821,326,2011-09-18
821,139,2012-11-13
821,865,2022-11-28
821,342,2013-05-12
821,751,2007-10-04
821,660,2004-12-15
821,573,2016-04-14
821,193,2014-08-07
822,86,2011-04-27
822,315,2023-02-06
822,72,2009-10-15
822,738,2021-04-06
822,961,2005-07-10
822,659,2021-01-25
822,741,2004-10-27
822,575,2007-12-09
822,228,2011-05-28
822,826,2011-05-17
822,253,2009-10-25
822,307,2016-05-21
822,533,2007-10-17
822,715,2016-04-20
822,193,2010-07-08
822,958,2007-03-15
822,625,2008-04-04
822,923,2016-02-27
822,917,2022-07-01
822,412,2020-05-30
822,115,2011-05-12
822,370,2017-12-23
823,676,2007-12-09
823,347,2014-02-11
823,888,2016-10-16
823,950,2011-07-28
823,440,2015-07-12
823,689,2013-05-16
823,599,2009-02-28
823,671,2006-03-18
823,501,2015-08-14
823,875,2013-11-29
823,961,2011-12-15
823,435,2005-03-26
823,766,2005-04-18
823,322,2006-02-13
823,658,2015-02-10
823,652,2012-08-18
823,154,2005-10-24
823,780,2004-03-06
823,246,2020-02-18
823,881,2021-08-14
823,490,2020-04-13
823,500,2009-10-11
823,136,2005-07-04
823,297,2020-08-05
823,550,2012-11-30
823,914,2008-12-28
823,352,2009-05-30
823,515,2004-05-17
823,547,2007-08-14
823,220,2013-03-15
823,431,2019-10-02
823,389,2007-12-23
824,836,2007-01-24
824,788,2020-01-02
824,47,2014-08-18
824,812,2019-05-01
824,203,2014-12-29
824,235,2007-11-02
824,684,2019-03-29
824,716,2020-08-01
824,672,2020-03-24
824,943,2020-09-21
824,265,2022-01-30
824,972,2018-10-26
824,188,2011-10-26
824,903,2008-10-10
824,948,2004-08-28
824,641,2016-03-27
824,816,2005-06-08
824,644,2007-01-31
824,22,2021-03-14
824,544,2016-07-28
824,204,2015-09-09
824,989,2006-07-22
824,176,2019-03-11
824,329,2006-09-22
824,383,2021-05-12
824,275,2017-05-29
824,362,2005-08-23
824,929,2019-09-06
824,405,2012-01-24
824,790,2017-10-24
824,267,2013-03-23
824,925,2018-04-19
824,827,2022-08-19
824,343,2018-01-31
825,741,2016-04-18
825,877,2022-12-26
825,188,2018-06-08
825,63,2007-03-13
825,418,2008-11-07
825,472,2006-09-20
825,506,2010-03-09
825,122,2011-02-01
825,43,2018-02-28
825,664,2013-07-26
825,392,2019-05-12
825,855,2010-11-19
825,357,2015-03-04
825,187,2020-05-01
825,796,2022-06-13
825,4,2009-03-25
825,465,2018-06-09
825,671,2013-12-08
825,298,2018-09-13
825,215,2014-08-12
825,989,2008-07-29
825,523,2012-07-15
826,135,2006-02-21
826,256,2006-11-22
826,772,2017-06-19
826,735,2006-09-06
826,233,2021-04-30
826,702,2021-07-14
826,612,2011-01-05
826,713,2007-05-14
826,652,2010-12-26
826,871,2021-04-30
826,601,2018-07-26
826,531,2007-09-04
826,883,2009-05-04
826,825,2005-11-30
826,22,2017-07-25
826,202,2010-01-14
826,241,2012-08-05
826,524,2017-06-24
826,897,2022-04-24
826,58,2006-08-03
826,893,2020-10-15
827,558,2006-09-25
827,76,2006-08-08
827,624,2013-03-02
827,241,2008-02-23
827,699,2010-11-21
827,956,2011-11-19
827,88,2013-03-03
827,847,2004-11-19
827,772,2009-06-21
827,562,2022-06-13
827,979,2015-03-24
827,359,2022-12-20
827,922,2018-06-23
827,161,2017-03-23
827,545,2013-12-01
827,208,2009-12-26
827,941,2013-04-14
827,504,2019-12-16
827,380,2010-10-08
827,639,2014-06-18
827,188,2008-08-29
827,363,2007-01-20
827,556,2010-10-25
827,595,2006-04-18
827,835,2017-09-01
827,668,2004-09-29
828,300,2012-03-08
828,531,2007-11-09
828,955,2007-03-12
828,640,2011-04-04
828,184,2013-07-14
828,340,2004-07-20
828,228,2011-01-08
828,247,2015-06-02
828,556,2014-09-14
828,685,2020-11-27
828,741,2004-07-14
828,65,2022-05-29
828,274,2013-09-13
828,299,2011-01-31
828,867,2010-01-09
828,949,2013-12-26
828,904,2012-02-24
828,696,2007-02-27
828,920,2021-06-09
828,879,2012-02-23
828,578,2012-11-26
828,928,2013-02-09
828,460,2012-10-31
828,17,2022-09-20
828,351,2022-12-07
828,731,2013-12-31
828,447,2007-04-08
828,984,2021-05-16
828,577,2009-02-14
828,992,2021-02-20
828,34,2019-12-01
828,745,2010-09-29
828,959,2014-03-29
828,301,2012-05-31
828,914,2013-07-09
828,494,2020-10-29
828,269,2022-09-07
828,46,2009-05-22
828,173,2014-02-27
829,847,2011-09-03
829,971,2017-11-24
829,52,2004-11-15
829,397,2021-05-12
829,466,2006-08-09
829,401,2018-10-23
829,650,2019-08-15
829,377,2006-05-30
829,807,2004-04-22
829,214,2011-01-08
829,738,2011-05-21
829,502,2008-09-28
829,540,2017-09-01
829,47,2008-03-03
829,654,2011-09-02
829,896,2009-05-31
829,176,2008-12-26
829,606,2017-02-06
829,261,2015-06-11
829,143,2007-12-13
830,406,2015-03-12
830,590,2020-04-22
830,690,2021-11-06
830,729,2017-09-19
830,827,2017-07-04
830,955,2010-03-14
830,779,2013-08-20
830,280,2004-08-08
830,489,2007-03-18
830,394,2011-12-16
830,431,2012-02-15
830,410,2018-08-31
830,538,2008-11-18
830,733,2011-02-04
830,60,2012-03-18
830,560,2010-11-20
830,8,2005-06-10
830,817,2006-02-25
830,418,2018-12-22
830,363,2007-02-17
831,577,2021-10-21
831,977,2005-10-05
831,737,2009-05-26
831,812,2020-11-26
831,217,2016-06-24
831,41,2018-06-25
831,167,2013-06-26
831,635,2019-07-27
831,333,2011-05-19
831,386,2008-04-07
831,482,2007-02-02
831,473,2018-10-20
831,990,2007-04-02
831,947,2018-09-16
831,304,2014-09-13
831,857,2016-11-29
831,405,2004-10-26
831,527,2022-06-21
831,183,2004-11-09
831,610,2005-01-30
831,520,2018-03-30
831,521,2008-11-07
831,988,2010-12-29
832,435,2023-01-26
832,647,2006-12-17
832,169,2005-03-01
832,489,2010-05-27
832,159,2011-06-18
832,396,2011-06-12
832,827,2017-06-30
832,420,2012-01-07
832,195,2014-08-20
832,990,2008-02-14
832,354,2014-05-25
832,478,2009-10-09
832,912,2021-12-24
832,8,2017-09-15
832,947,2005-08-12
832,271,2005-05-22
832,806,2016-03-23
832,318,2012-08-19
832,446,2006-05-22
832,406,2017-05-24
832,454,2009-03-06
832,564,2008-03-09
832,254,2008-05-14
832,568,2016-09-15
832,312,2021-03-04
832,689,2011-04-09
832,373,2008-07-27
832,188,2006-02-16
832,4,2012-08-24
832,378,2006-12-10
832,430,2021-08-06
832,631,2018-05-17
832,20,2010-08-16
832,732,2016-03-21
833,59,2008-03-07
833,635,2018-08-20
833,618,2020-05-05
833,178,2012-05-30
833,229,2005-03-18
833,237,2009-11-25
833,808,2005-08-22
833,174,2015-01-26
833,946,2007-03-21
833,882,2021-10-13
833,370,2009-04-22
833,967,2006-05-26
833,523,2017-10-09
833,568,2005-08-02
833,727,2015-03-03
833,310,2010-02-24
833,386,2012-07-09
833,491,2005-09-23
833,465,2011-02-01
833,30,2009-05-18
834,638,2005-06-09
834,615,2013-10-01
834,411,2014-09-20
834,348,2009-03-22
834,965,2020-08-29
834,111,2013-05-23
834,657,2014-09-28
834,689,2012-05-05
834,762,2013-03-28
834,187,2020-02-04
834,560,2019-01-24
834,978,2009-11-08
834,525,2004-11-16
834,613,2020-01-17
834,379,2021-02-09
834,527,2020-10-13
834,628,2007-11-20
834,698,2011-08-31
834,368,2011-09-05
834,305,2005-08-28
834,382,2011-06-12
834,85,2006-12-28
834,228,2013-07-04
834,521,2012-04-11
834,265,2013-05-31
834,149,2006-04-07
834,833,2013-08-20
834,552,2009-01-02
834,146,2019-09-27
834,759,2005-12-08
834,341,2015-06-10
835,133,2014-09-15
835,283,2006-05-01
835,518,2018-11-21
835,73,2007-01-22
835,11,2013-06-27
835,374,2007-04-15
835,911,2009-09-08
835,94,2010-01-20
835,356,2020-10-01
835,407,2014-01-16
835,448,2015-11-12
835,363,2005-04-15
835,258,2014-09-26
835,474,2017-03-02
835,812,2012-04-03
835,631,2015-11-25
835,533,2012-05-26
835,422,2006-05-09
835,473,2007-09-05
835,74,2013-07-13
835,328,2022-05-25
835,308,2010-10-09
835,485,2007-04-19
835,553,2007-11-23
835,230,2011-07-02
835,819,2014-03-16
835,337,2016-05-26
835,929,2010-01-10
835,86,2019-09-28
835,166,2018-10-25
835,758,2007-07-25
835,867,2006-09-05
835,98,2019-11-11
835,75,2017-10-24
835,526,2020-12-10
835,336,2006-03-07
835,154,2023-01-24
836,213,2020-08-14
836,282,2019-04-12
836,374,2015-09-08
836,532,2022-07-14
836,149,2009-09-23
836,549,2007-03-16
836,221,2020-01-27
836,850,2016-03-03
836,689,2016-11-01
836,864,2005-06-20
836,86,2005-02-21
836,376,2022-09-02
836,577,2013-06-07
836,652,2006-12-11
836,421,2012-04-02
836,795,2016-12-10
836,56,2021-06-03
836,526,2010-08-30
836,205,2013-06-03
836,879,2004-12-16
836,87,2014-09-16
836,82,2013-12-08
836,721,2009-04-10
836,662,2022-09-30
836,645,2008-09-05
836,956,2013-07-21
836,412,2021-03-16
836,278,2015-06-28
836,961,2015-08-14
836,841,2014-03-08
836,517,2015-07-30
836,408,2005-10-23
836,697,2008-08-28
836,789,2013-11-29
836,944,2021-11-11
836,91,2016-06-21
836,756,2006-03-03
837,887,2009-04-02
837,555,2005-12-21
837,124,2020-02-03
837,197,2014-09-06
837,83,2006-03-21
837,250,2010-03-29
837,517,2018-07-14
837,224,2015-11-02
837,655,2011-12-03
837,196,2009-06-23
837,671,2008-11-12
837,505,2020-04-20
837,915,2012-05-20
837,252,2017-08-10
837,941,2005-12-02
837,458,2011-04-29
837,742,2017-03-07
837,967,2013-12-04
837,475,2013-10-04
837,172,2011-08-20
837,979,2007-04-28
837,545,2019-10-26
837,244,2014-03-11
837,522,2022-04-01
837,567,2013-09-09
837,978,2016-12-29
837,71,2021-06-04
837,367,2012-12-03
837,709,2014-08-24
837,934,2008-08-20
838,974,2018-11-16
838,540,2022-07-26
838,457,2010-01-30
838,537,2019-09-23
838,665,2005-07-05
838,13,2020-11-19
838,450,2005-12-05
838,534,2005-08-15
838,807,2004-03-07
838,797,2016-03-13
838,38,2017-03-14
838,86,2011-08-14
838,92,2020-03-25
838,300,2011-07-06
838,612,2004-11-03
838,814,2012-09-22
838,344,2013-05-08
838,735,2016-11-28
838,894,2008-05-20
838,644,2019-12-31
838,76,2015-12-09
838,829,2017-01-10
838,369,2020-01-05
838,500,2012-12-06
838,260,2005-12-19
838,868,2017-11-16
838,774,2018-04-11
838,553,2015-02-24
838,584,2005-10-13
838,424,2008-05-16
838,924,2007-08-23
839,872,2005-07-17
839,618,2020-03-18
839,890,2013-01-17
839,792,2011-02-11
839,562,2020-08-14
839,493,2015-05-03
839,335,2010-02-27
839,233,2012-05-16
839,675,2008-03-08
839,208,2017-01-13
839,372,2022-09-05
839,95,2012-12-12
839,784,2019-10-07
839,844,2014-12-12
839,355,2021-04-15
839,710,2010-02-20
839,544,2019-08-30
839,172,2009-02-13
839,43,2022-12-10
839,307,2014-09-05
839,435,2017-07-26
839,718,2020-06-01
839,760,2006-01-08
839,601,2011-09-15
839,177,2018-11-12
839,163,2013-11-04
839,824,2008-08-11
839,513,2016-04-19
839,515,2010-12-04
839,702,2017-12-12
839,699,2015-03-20
839,437,2017-05-21
839,489,2022-06-11
839,377,2022-11-09
839,934,2022-01-04
839,501,2015-01-28
839,35,2007-01-11
840,874,2022-12-15
840,632,2006-02-13
840,748,2009-08-08
840,850,2018-11-20
840,865,2014-01-14
840,246,2005-02-23
840,612,2012-03-21
840,181,2005-03-29
840,696,2014-08-10
840,431,2021-06-01
840,26,2022-02-27
840,405,2021-02-27
840,442,2017-03-09
840,309,2004-08-06
840,475,2022-02-01
840,970,2015-04-06
840,810,2007-12-08
840,84,2019-04-14
840,590,2005-06-11
840,955,2007-10-23
840,530,2020-09-10
840,179,2004-03-07
840,876,2015-05-10
840,82,2017-06-27
841,58,2014-12-16
841,704,2005-08-18
841,644,2012-12-08
841,208,2004-03-25
841,759,2007-04-03
841,960,2019-11-22
841,462,2018-09-10
841,651,2005-02-16
841,841,2013-07-09
841,291,2017-10-25
841,33,2018-01-12
841,433,2007-04-08
841,505,2010-09-30
841,278,2008-10-15
841,735,2006-09-08
841,787,2004-06-05
841,609,2009-03-22
841,485,2010-01-10
841,781,2010-08-06
841,445,2014-04-22
841,223,2014-12-03
841,99,2006-12-09
841,374,2008-10-19
841,683,2012-03-27
841,907,2013-05-27
841,7,2019-07-26
841,177,2016-02-25
841,373,2022-04-15
841,967,2015-04-29
841,659,2019-06-07
841,428,2019-06-26
841,526,2004-11-10
841,474,2012-12-23
842,785,2006-01-08
842,108,2009-10-04
842,606,2019-04-11
842,365,2017-05-13
842,386,2010-10-13
842,218,2010-03-13
842,708,2005-02-06
842,864,2012-09-16
842,737,2019-03-07
842,279,2006-08-31
842,805,2015-03-17
842,997,2015-04-27
842,376,2005-05-12
842,281,2022-07-25
842,205,2008-06-24
842,216,2006-04-11
842,227,2020-11-12
842,87,2006-02-02
842,98,2010-07-21
842,607,2020-12-10
842,985,2006-11-23
842,403,2021-05-07
842,510,2013-02-08
842,932,2004-06-05
843,328,2007-02-08
843,96,2022-06-23
843,14,2016-03-13
843,913,2005-03-01
843,209,2004-04-11
843,457,2011-02-27
843,755,2020-12-17
843,809,2005-03-11
843,662,2013-04-13
843,543,2004-08-04
843,82,2013-10-07
843,57,2021-11-23
843,214,2011-04-22
843,937,2009-09-22
843,994,2016-08-11
843,206,2005-10-28
843,897,2009-07-19
843,791,2019-12-17
843,737,2017-06-06
843,682,2005-06-04
843,462,2016-05-05
843,970,2009-07-30
843,831,2010-06-16
843,770,2008-03-29
843,402,2022-11-05
843,132,2018-05-31
843,720,2021-06-03
843,285,2015-12-17
843,685,2008-12-21
843,291,2007-07-14
843,119,2009-06-25
843,308,2012-08-28
843,384,2006-03-22
843,763,2019-09-23
843,779,2022-12-14
843,439,2014-08-18
844,154,2007-05-29
844,919,2014-05-09
844,657,2012-03-06
844,372,2018-01-02
844,323,2011-03-14
844,489,2010-07-07
844,804,2009-09-15
844,25,2009-04-13
844,526,2015-02-20
844,80,2019-02-08
844,254,2014-07-24
844,550,2014-04-08
844,226,2021-10-01
844,575,2004-03-11
844,759,2015-09-22
844,569,2005-04-28
844,734,2011-11-14
844,716,2020-11-24
844,457,2019-01-11
844,613,2013-12-06
844,819,2015-02-27
844,401,2016-08-28
845,429,2010-10-29
845,15,2021-01-21
845,706,2012-03-12
845,802,2016-08-15
845,66,2004-06-06
845,655,2021-11-12
845,200,2018-07-12
845,918,2020-05-04
845,59,2023-02-24
845,726,2011-12-22
845,430,2020-05-14
845,383,2009-09-27
845,488,2011-03-09
845,135,2019-05-29
845,678,2010-09-22
845,362,2020-06-06
845,988,2021-06-10
845,783,2011-02-06
845,874,2019-07-27
845,862,2014-08-01
845,729,2023-03-07
845,274,2005-01-29
845,335,2020-06-15
845,841,2020-03-11
845,384,2004-05-17
845,86,2015-02-03
845,501,2005-04-13
845,536,2016-04-01
845,611,2019-10-10
845,71,2005-07-22
845,301,2012-09-09
845,418,2009-08-10
845,597,2004-10-18
845,417,2009-01-12
845,770,2019-12-16
845,521,2022-10-01
845,385,2022-08-20
845,981,2013-05-30
845,250,2019-01-29
846,962,2020-12-16
846,674,2007-10-14
846,541,2012-08-03
846,162,2017-04-02
846,954,2007-04-25
846,298,2005-03-10
846,380,2022-11-13
846,971,2018-09-09
846,266,2013-07-03
846,231,2015-02-22
846,785,2015-10-13
846,300,2018-08-30
846,1000,2020-08-11
846,896,2014-02-03
846,770,2015-02-19
846,225,2015-03-08
846,602,2021-12-28
846,494,2016-09-14
846,106,2020-11-30
846,174,2018-11-04
846,734,2013-03-24
846,445,2017-07-01
846,429,2016-11-13
846,333,2017-02-14
846,723,2016-05-20
847,430,2015-03-08
847,388,2011-04-12
847,197,2016-06-24
847,546,2020-03-02
847,884,2010-11-01
847,645,2016-07-08
847,150,2014-07-09
847,627,2012-06-06
847,330,2008-01-30
847,935,2015-05-23
847,25,2018-03-11
847,473,2009-04-12
847,698,2018-11-06
847,963,2005-03-27
847,824,2011-04-13
847,161,2004-07-04
847,343,2006-08-10
847,45,2020-08-28
847,88,2020-04-10
847,696,2016-09-16
847,955,2019-01-08
847,771,2012-12-21
847,12,2006-05-10
847,437,2021-11-13
847,890,2004-08-19
847,256,2010-03-05
847,914,2016-02-03
847,351,2014-06-02
847,629,2007-01-24
847,841,2015-04-05
847,611,2011-11-20
847,156,2022-10-15
847,514,2006-04-13
848,537,2019-07-28
848,886,2005-04-20
848,535,2008-10-24
848,636,2010-03-02
848,896,2010-08-21
848,972,2010-08-13
848,334,2013-08-31
848,653,2015-08-14
848,716,2020-04-02
848,462,2005-01-13
848,860,2015-11-23
848,577,2011-02-12
848,369,2020-03-12
848,531,2007-09-17
848,818,2021-08-23
848,649,2011-03-10
848,160,2012-06-12
848,213,2010-08-03
848,360,2020-10-25
848,895,2018-04-22
848,56,2013-06-12
848,753,2012-06-16
848,258,2012-02-05
848,663,2009-03-27
848,401,2010-05-10
848,679,2010-09-02
848,457,2015-08-18
849,348,2006-03-08
849,484,2017-08-11
849,21,2019-02-09
849,908,2018-09-30
849,433,2018-11-15
849,929,2007-02-12
849,989,2014-05-10
849,626,2022-10-19
849,606,2008-11-23
849,721,2004-04-28
849,758,2022-09-12
849,999,2014-11-15
849,532,2021-09-09
849,335,2012-02-10
849,974,2013-06-20
849,17,2016-12-28
849,673,2005-11-08
849,482,2011-03-13
849,224,2015-01-30
849,564,2012-10-18
849,190,2017-08-01
849,809,2009-10-04
849,827,2018-10-27
849,803,2005-09-03
849,914,2005-12-02
849,923,2006-05-04
850,378,2006-07-19
850,377,2005-12-19
850,542,2011-09-09
850,897,2018-04-09
850,670,2008-03-19
850,612,2018-11-12
850,370,2016-09-09
850,910,2020-02-06
850,785,2008-09-20
850,934,2021-06-01
850,288,2012-10-30
850,577,2011-08-03
850,858,2010-06-06
850,600,2011-01-11
850,86,2009-10-31
850,625,2004-05-30
850,601,2014-07-27
850,88,2020-12-08
850,708,2004-03-21
850,153,2007-01-02
850,68,2020-01-17
850,54,2007-05-05
850,407,2017-04-21
850,788,2010-10-15
851,496,2016-03-01
851,537,2004-08-07
851,531,2004-07-19
851,266,2014-12-18
851,899,2014-12-30
851,224,2010-10-18
851,430,2021-01-29
851,292,2004-03-28
851,568,2010-03-07
851,474,2007-03-30
851,668,2017-12-18
851,441,2010-05-13
851,55,2010-03-30
851,351,2011-12-07
851,295,2009-08-26
851,971,2009-02-05
851,258,2022-03-10
851,218,2007-09-12
851,85,2019-10-12
851,719,2013-01-23
851,903,2009-03-13
851,885,2008-10-16
851,278,2007-01-28
851,575,2009-01-03
851,380,2013-11-22
851,768,2004-03-16
851,113,2014-10-30
851,995,2007-07-22
852,888,2005-09-18
852,448,2006-10-21
852,630,2018-07-12
852,398,2020-04-30
852,972,2019-03-23
852,100,2018-03-27
852,675,2019-08-13
852,584,2008-12-28
852,992,2022-05-09
852,478,2011-03-02
852,110,2012-12-04
852,581,2018-11-05
852,573,2020-05-24
852,937,2022-07-20
852,83,2014-09-23
852,620,2015-01-09
852,799,2022-10-28
852,426,2010-01-16
852,680,2010-08-26
852,405,2015-01-05
852,118,2014-10-28
852,753,2023-03-13
852,583,2014-04-29
852,911,2007-07-13
852,578,2018-04-13
852,211,2008-11-02
852,236,2005-09-22
852,357,2005-04-16
852,198,2022-06-28
852,559,2014-08-23
852,661,2022-08-16
852,105,2020-05-30
852,954,2005-01-09
852,137,2008-11-29
852,421,2009-12-21
852,899,2008-12-20
852,626,2017-03-07
852,660,2009-01-30
853,702,2014-07-22
853,963,2008-02-26
853,995,2005-07-24
853,425,2019-08-27
853,475,2015-03-29
853,718,2022-12-26
853,42,2017-10-11
853,494,2021-04-18
853,485,2006-04-24
853,629,2017-12-10
853,527,2012-10-09
853,766,2006-10-15
853,228,2018-02-10
853,975,2018-03-24
853,854,2008-02-24
853,858,2009-10-18
853,227,2019-01-06
853,847,2008-11-08
853,175,2004-03-14
853,298,2008-12-13
853,536,2008-03-03
853,30,2010-03-17
853,597,2007-09-10
853,18,2008-08-05
853,654,2010-10-28
853,798,2021-03-27
854,595,2007-06-20
854,543,2010-07-26
854,398,2016-07-08
854,844,2012-10-19
854,733,2008-10-21
854,498,2021-01-05
854,290,2009-12-15
854,952,2011-03-27
854,739,2011-10-06
854,430,2022-07-01
854,706,2020-08-23
854,536,2012-10-16
854,999,2017-06-16
854,769,2014-11-07
854,44,2018-04-28
854,958,2005-10-26
854,570,2021-04-01
854,256,2006-03-18
854,830,2021-10-23
854,291,2012-06-27
854,374,2018-01-22
854,835,2019-07-30
854,267,2004-03-09
854,708,2017-04-29
855,734,2016-09-08
855,934,2007-01-16
855,399,2005-03-07
855,408,2020-07-30
855,263,2012-12-24
855,968,2006-08-28
855,781,2020-11-25
855,840,2019-11-16
855,821,2016-03-19
855,825,2008-04-24
855,923,2012-12-19
855,596,2009-10-20
855,884,2005-08-05
855,668,2021-02-10
855,415,2016-07-12
855,670,2008-08-08
855,500,2011-01-31
855,464,2014-12-12
855,540,2012-03-28
855,389,2017-05-27
855,284,2010-05-27
855,677,2006-11-29
855,401,2010-08-10
855,136,2014-10-25
855,575,2015-01-06
855,226,2021-06-24
855,55,2007-01-26
855,843,2015-10-21
855,350,2006-11-08
855,419,2013-09-25
855,482,2021-07-15
855,175,2012-02-05
855,208,2012-07-12
855,250,2020-02-10
855,240,2009-11-24
855,922,2006-02-02
855,275,2006-04-02
855,571,2008-04-09
